Country,registered,viewed,explored,certified,grade,nevents,ndays_act,nplay_video,nchapters,nforum_posts,registered_avg,viewed_avg,explored_avg,certified_avg,grade_avg,nevents_avg,ndays_act_avg,nplay_video_avg,nchapters_avg,nforum_posts_avg
Ukraine,583.0,566.0,75.0,35.0,42.36,606180.0,7040.0,61546.0,2271.0,0.0,1.0,0.970840480274,0.128644939966,0.0600343053173,0.0780110497238,1181.6374269,12.2222222222,147.947115385,4.83191489362,0.0
Poland,1408.0,1383.0,184.0,119.0,125.48,1635213.0,14910.0,134644.0,5672.0,0.0,1.0,0.982244318182,0.130681818182,0.0845170454545,0.0928793486306,1248.25419847,10.7965242578,122.962557078,4.75440067058,0.0
Indonesia,275.0,265.0,8.0,1.0,2.53,50714.0,973.0,4824.0,591.0,0.0,1.0,0.963636363636,0.0290909090909,0.00363636363636,0.0105416666667,205.319838057,3.65789473684,28.7142857143,2.91133004926,0.0
United States,17613.0,16689.0,768.0,338.0,438.92,8031943.0,100497.0,738038.0,41794.0,655.0,1.0,0.947538749787,0.0436041560211,0.0191903707489,0.0284791071892,534.927938728,5.98695341356,67.7845334313,3.35586960013,0.0371884403566
Morocco,790.0,754.0,8.0,3.0,3.62,76870.0,1890.0,8764.0,1121.0,0.0,1.0,0.954430379747,0.0101265822785,0.00379746835443,0.00516405135521,110.763688761,2.43243243243,24.6873239437,2.54195011338,0.0
Unknown/Other,2195.0,1722.0,8.0,0.0,3.78,64433.0,1094.0,6901.0,1744.0,0.0,1.0,0.784510250569,0.00364464692483,0.0,0.00221700879765,337.345549738,4.99543378995,57.0330578512,1.92920353982,0.0
Other Africa,2399.0,2296.0,51.0,12.0,20.27,433764.0,8591.0,52571.0,4507.0,20.0,1.0,0.957065443935,0.0212588578574,0.00500208420175,0.00930670339761,206.554285714,3.70621225194,44.5139712108,2.87070063694,0.00833680700292
Brazil,1572.0,1502.0,49.0,24.0,33.51,575168.0,7880.0,61439.0,3579.0,0.0,1.0,0.955470737913,0.0311704834606,0.0152671755725,0.0239186295503,411.716535433,5.1368970013,62.6928571429,3.08534482759,0.0
Pakistan,822.0,776.0,10.0,2.0,3.05,74089.0,2071.0,3420.0,1207.0,0.0,1.0,0.94403892944,0.0121654501217,0.00243309002433,0.00429577464789,111.579819277,2.63821656051,36.3829787234,2.38537549407,0.0
Portugal,192.0,186.0,19.0,12.0,12.79,190524.0,1757.0,14831.0,650.0,0.0,1.0,0.96875,0.0989583333333,0.0625,0.0714525139665,1140.86227545,9.2962962963,112.356060606,4.33333333333,0.0
Mexico,603.0,572.0,29.0,14.0,17.66,303814.0,3893.0,29743.0,1583.0,7.0,1.0,0.948590381426,0.0480928689884,0.0232172470978,0.0335741444867,572.154425612,6.6547008547,74.7311557789,3.4944812362,0.0116086235489
Egypt,593.0,571.0,12.0,3.0,5.57,115909.0,2250.0,16119.0,1047.0,0.0,1.0,0.962900505902,0.0202360876897,0.00505902192243,0.0105094339623,233.217303823,3.85273972603,55.5827586207,2.64393939394,0.0
India,9362.0,8837.0,453.0,171.0,245.32,3234737.0,45721.0,320525.0,23015.0,596.0,1.0,0.943922238838,0.0483870967742,0.0182653279214,0.0299682384559,394.432020485,5.01877058178,62.5414634146,3.42995529061,0.0636616107669
Other Middle East/Central Asia,1787.0,1677.0,49.0,21.0,29.45,495344.0,7775.0,48515.0,3770.0,0.0,1.0,0.93844432009,0.0274202574147,0.011751538892,0.0191981747066,312.322824716,4.43525385054,54.634009009,3.0476960388,0.0
United Kingdom,2341.0,2237.0,99.0,51.0,68.11,1103601.0,13571.0,95141.0,5847.0,17.0,1.0,0.955574540795,0.0422896198206,0.0217855617258,0.0326197318008,544.450419339,5.96527472527,65.031442242,3.38563983787,0.00726185390859
Colombia,346.0,329.0,16.0,9.0,11.72,249662.0,2431.0,23586.0,960.0,25.0,1.0,0.950867052023,0.0462427745665,0.0260115606936,0.0376848874598,832.206666667,7.3003003003,111.781990521,3.84,0.0722543352601
Greece,288.0,275.0,17.0,7.0,10.74,183625.0,1991.0,20184.0,798.0,0.0,1.0,0.954861111111,0.0590277777778,0.0243055555556,0.0408365019011,788.090128755,7.13620071685,104.580310881,3.74647887324,0.0
Japan,230.0,221.0,7.0,2.0,3.56,67009.0,1076.0,7198.0,557.0,0.0,1.0,0.960869565217,0.0304347826087,0.00869565217391,0.0179797979798,316.080188679,4.80357142857,43.6242424242,3.06043956044,0.0
