course_id,userid_DI,registered,viewed,explored,certified,final_cc_cname_DI,LoE_DI,YoB,gender,grade,start_time_DI,last_event_DI,nevents,ndays_act,nplay_video,nchapters,nforum_posts,roles,incomplete_flag
HarvardX/CS50x/2012,MHxPC130403014,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-08-20,,,,,1.0,0,,1
HarvardX/PH207x/2012_Fall,MHxPC130576280,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-08-26,2012-08-26,1,1,,,0,,
HarvardX/CS50x/2012,MHxPC130437052,1,0,0,0,Russian Federation,NA,NA,NA,0,2013-02-15,2013-02-19,1,1,,,0,,
HarvardX/CS50x/2012,MHxPC130315995,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-08-19,,,,,1.0,0,,1
HarvardX/CS50x/2012,MHxPC130586014,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-09-03,,,,,3.0,0,,1
HarvardX/CB22x/2013_Spring,MHxPC130161065,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-12-21,2013-07-22,39,8,,2.0,0,,
HarvardX/CS50x/2012,MHxPC130161065,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-07-30,2013-03-30,5,2,,3.0,0,,
HarvardX/ER22x/2013_Spring,MHxPC130161065,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-12-21,2013-03-30,123,7,,3.0,0,,
HarvardX/PH278x/2013_Spring,MHxPC130161065,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-12-21,2013-05-28,1,1,,,0,,
HarvardX/CS50x/2012,MHxPC130230235,1,0,0,0,Russian Federation,NA,NA,NA,0.0,2012-08-19,,,,,,0,,
HarvardX/CS50x/2012,MHxPC130183015,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-10-14,,,,,2.0,0,,1
HarvardX/CS50x/2012,MHxPC130543786,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-08-30,2013-03-07,14,1,,2.0,0,,
HarvardX/CS50x/2012,MHxPC130474824,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-08-16,,,,,,0,,
HarvardX/CS50x/2012,MHxPC130147482,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-12-22,,,,,1.0,0,,1
HarvardX/CS50x/2012,MHxPC130257856,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-07-29,,,1,,,0,,1
HarvardX/CS50x/2012,MHxPC130234678,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-07-29,2013-07-30,1,1,,,0,,
HarvardX/CB22x/2013_Spring,MHxPC130480547,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-12-21,2013-11-17,,,,,0,,
