colNum,rowNum,totalStudents,nplay_video_ave,grade_ave,nforum_posts_ave,nevents_ave,nchapters_ave,ndays_act_ave
8,22,0,0,0,0,0,0,0
8,23,0,0,0,0,0,0,0
8,24,0,0,0,0,0,0,0
8,25,0,0,0,0,0,0,0
8,26,0,0,0,0,0,0,0
8,27,0,0,0,0,0,0,0
8,28,0,0,0,0,0,0,0
8,29,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0
9,2,0,0,0,0,0,0,0
9,3,0,0,0,0,0,0,0
9,4,0,0,0,0,0,0,0
9,18,0,0,0,0,0,0,0
9,22,0,0,0,0,0,0,0
9,23,0,0,0,0,0,0,0
9,24,0,0,0,0,0,0,0
9,25,0,0,0,0,0,0,0
9,26,0,0,0,0,0,0,0
9,27,0,0,0,0,0,0,0
9,28,0,0,0,0,0,0,0
9,29,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0
10,2,0,0,0,0,0,0,0
10,3,0,0,0,0,0,0,0
10,4,0,0,0,0,0,0,0
10,7,0,0,0,0,0,0,0
10,21,0,0,0,0,0,0,0
10,23,0,0,0,0,0,0,0
10,24,0,0,0,0,0,0,0
10,25,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0
10,27,0,0,0,0,0,0,0
10,28,0,0,0,0,0,0,0
10,29,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0
11,2,0,0,0,0,0,0,0
11,3,0,0,0,0,0,0,0
11,4,0,0,0,0,0,0,0
11,5,0,0,0,0,0,0,0
11,7,0,0,0,0,0,0,0
11,21,0,0,0,0,0,0,0
11,22,0,0,0,0,0,0,0
11,24,0,0,0,0,0,0,0
11,25,0,0,0,0,0,0,0
11,26,0,0,0,0,0,0,0
11,27,0,0,0,0,0,0,0
11,28,0,0,0,0,0,0,0
11,29,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0
12,2,0,0,0,0,0,0,0
12,3,0,0,0,0,0,0,0
12,4,0,0,0,0,0,0,0
12,5,0,0,0,0,0,0,0
12,6,0,0,0,0,0,0,0
12,7,0,0,0,0,0,0,0
12,9,0,0,0,0,0,0,0
12,10,0,0,0,0,0,0,0
12,22,0,0,0,0,0,0,0
12,23,0,0,0,0,0,0,0
12,24,0,0,0,0,0,0,0
12,25,0,0,0,0,0,0,0
12,26,0,0,0,0,0,0,0
12,27,0,0,0,0,0,0,0
12,28,0,0,0,0,0,0,0
12,29,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0
13,2,0,0,0,0,0,0,0
13,3,0,0,0,0,0,0,0
13,4,0,0,0,0,0,0,0
13,5,0,0,0,0,0,0,0
13,6,0,0,0,0,0,0,0
13,7,0,0,0,0,0,0,0
13,8,0,0,0,0,0,0,0
13,9,0,0,0,0,0,0,0
13,22,0,0,0,0,0,0,0
13,25,0,0,0,0,0,0,0
13,26,0,0,0,0,0,0,0
13,27,0,0,0,0,0,0,0
13,28,0,0,0,0,0,0,0
13,29,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0
14,3,0,0,0,0,0,0,0
14,4,0,0,0,0,0,0,0
14,5,0,0,0,0,0,0,0
14,6,0,0,0,0,0,0,0
14,7,0,0,0,0,0,0,0
14,8,0,0,0,0,0,0,0
14,9,0,0,0,0,0,0,0
14,23,0,0,0,0,0,0,0
14,25,0,0,0,0,0,0,0
14,26,0,0,0,0,0,0,0
14,27,0,0,0,0,0,0,0
14,28,0,0,0,0,0,0,0
14,29,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
15,1,0,0,0,0,0,0,0
15,2,0,0,0,0,0,0,0
15,3,0,0,0,0,0,0,0
15,4,0,0,0,0,0,0,0
15,5,0,0,0,0,0,0,0
15,6,0,0,0,0,0,0,0
15,7,0,0,0,0,0,0,0
15,8,0,0,0,0,0,0,0
15,9,0,0,0,0,0,0,0
15,10,0,0,0,0,0,0,0
15,11,0,0,0,0,0,0,0
15,25,0,0,0,0,0,0,0
15,26,0,0,0,0,0,0,0
15,27,0,0,0,0,0,0,0
15,28,0,0,0,0,0,0,0
15,29,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
16,1,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0
16,3,0,0,0,0,0,0,0
16,4,0,0,0,0,0,0,0
16,5,0,0,0,0,0,0,0
16,6,0,0,0,0,0,0,0
16,7,0,0,0,0,0,0,0
16,8,0,0,0,0,0,0,0
16,9,0,0,0,0,0,0,0
16,10,0,0,0,0,0,0,0
16,11,0,0,0,0,0,0,0
